32,0.29199999999999998,0,0,0,0,0,0,0,0
33,0.29199999999999998,0.046685934489402718,-0.03235645472061658,0.29331406551059735,0.73835645472061651,60.5,131.5,68.5,156.5
34,0.318,-0.010056840077071267,0.406028901734104,0.32905684007707131,0.77597109826589605,170.5,16.5,181.5,28.5
35,0.66700000000000004,0.0093005780346820735,-0.03235645472061658,0.65669942196531794,0.73835645472061651,69.5,131.5,90.5,156.5
36,0.66700000000000004,-0.014613680154142619,-0.17117052023121387,0.66361368015414246,0.84617052023121386,28.5,186.5,50.5,219.5
37,0.875,-0.010031941916515016,-0.076684971098265942,0.88399503303531535,0.75568497109826593,175.5,192.5,204.5,219.5
38,0.68800000000000006,-0.0090279383429672563,-0.049270712909441246,0.70002793834296739,0.75227071290944114,75.5,158.5,98.5,184.5
39,0.156,-0.013985549132947982,0.406028901734104,0.17098554913294797,0.77597109826589605,182.5,16.5,188.5,28.5
40,0.33500000000000002,-0.012885356454720585,-0.20608477842003858,0.38788535645472072,0.84208477842003848,0.5,185.5,13.5,219.5
41,0.33600000000000002,-0.049885356454720579,-0.20708477842003858,0.35088535645472069,0.84108477842003848,14.5,185.5,27.5,219.5
42,0.41100000000000003,-0.026213872832369901,0.31470038535645473,0.43621387283237001,0.74629961464354533,204.5,115.5,219.5,129.5
43,0.72399999999999998,0.053714836223506736,0.014214836223506711,0.67028516377649328,0.6307851637764933,0.5,8.5,20.5,28.5
44,0.25,0.0016859344894027029,-0.21829961464354525,0.24831406551059731,0.2132996146435453,140.5,14.5,148.5,28.5
45,0.376,0.002528901734104087,0.2006001926782274,0.37247109826589597,0.41639980732177267,12.5,0.5,24.5,7.5
46,0.25,0.00068593448940269222,-0.039814065510597303,0.24731406551059731,0.20681406551059733,204.5,106.5,212.5,114.5
47,0.47900000000000004,-0.023042389210019224,-0.03235645472061658,0.50104238921001931,0.73835645472061651,130.5,131.5,147.5,156.5
48,0.56200000000000006,0.0030455159326865681,-0.048745063204589142,0.55795881073037434,0.72196784623664401,148.5,131.5,166.5,156.5
49,0.56200000000000006,0.055528901734104096,-0.030942196531791907,0.42547109826589602,0.70894219653179202,168.5,53.5,180.5,77.5
50,0.56200000000000006,-0.010798264633299772,-0.040356454720616615,0.544115030164388,0.7303564547206165,167.5,131.5,185.5,156.5
51,0.56200000000000006,-0.002466851480476576,-0.046356454720616599,0.55244644331721127,0.72435645472061649,186.5,131.5,204.5,156.5
52,0.56200000000000006,-0.020370905587668638,-0.030942196531791907,0.56537090558766856,0.70894219653179202,181.5,53.5,200.5,77.5
53,0.56200000000000006,-0.0054566473988439503,-0.054360878465406902,0.54945664739884392,0.71635203097582623,0.5,104.5,18.5,129.5
54,0.56200000000000006,0.0075421628331608145,-0.045356454720616599,0.56245545763084859,0.72535645472061649,19.5,104.5,37.5,129.5
55,0.56200000000000006,-0.0039566473988439325,-0.030942196531791907,0.55095664739884387,0.70894219653179202,201.5,53.5,219.5,77.5
56,0.56200000000000006,0.0015433526011560215,-0.045856454720616613,0.55645664739884393,0.72485645472061655,47.5,78.5,65.5,103.5
57,0.56200000000000006,-0.002455565733078677,-0.0473564547206166,0.5524577290646091,0.72335645472061649,161.5,78.5,179.5,103.5
58,0.29199999999999998,0.042685934489402722,-0.031870905587668648,0.28931406551059735,0.55387090558766849,61.5,9.5,69.5,28.5
59,0.29199999999999998,0.042185934489402714,-0.20885645472061656,0.28881406551059735,0.56185645472061652,205.5,131.5,213.5,156.5
60,0.72399999999999998,0.067543352601156056,-0.0076136801541426087,0.62245664739884388,0.67061368015414258,19.5,29.5,37.5,51.5
61,0.72399999999999998,0.054214836223506715,0.094200385356454697,0.67078516377649333,0.5257996146435453,149.5,14.5,169.5,28.5
62,0.72399999999999998,0.096543352601156054,-0.0081136801541426013,0.6514566473988439,0.67011368015414263,0.5,29.5,18.5,51.5
63,0.60399999999999998,0.030129094412331369,-0.040769583045731098,0.61587090558766855,0.76077184277315135,99.5,158.5,118.5,184.5
64,0.85099999999999998,0.0033150289017340865,-0.16792774566473989,0.83568497109826589,0.75692774566473986,118.5,189.5,145.5,219.5
65,0.70799999999999996,-0.033356454720616581,-0.03235645472061658,0.73735645472061651,0.73835645472061651,110.5,52.5,135.5,77.5
66,0.70799999999999996,0.03188631984585738,-0.03235645472061658,0.71011368015414245,0.73835645472061651,87.5,52.5,109.5,77.5
67,0.70200000000000007,0.0059720616570327414,-0.062684971098265901,0.71502793834296718,0.76968497109826595,0.5,157.5,23.5,184.5
68,0.72899999999999998,0.028472061657032741,-0.03235645472061658,0.73752793834296726,0.73835645472061651,42.5,52.5,65.5,77.5
69,0.64600000000000002,0.0367148362235067,-0.03235645472061658,0.65328516377649326,0.73835645472061651,21.5,52.5,41.5,77.5
70,0.625,0.029714836223506753,-0.03235645472061658,0.64628516377649325,0.73835645472061651,66.5,52.5,86.5,77.5
71,0.75,0.0020578034682080804,-0.059184971098265919,0.74194219653179183,0.77318497109826589,24.5,157.5,48.5,184.5
72,0.75,0.035386319845857418,-0.03235645472061658,0.71361368015414262,0.73835645472061651,189.5,78.5,211.5,103.5
